temperature,pressure,comp_H,comp_O,comp_C,comp_N,comp_S,comp_index
2078.820403419616,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
256.0809545264458,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
739.043631040573,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
634.6782510261421,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
610.127113146588,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2455.0740693017437,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2777.7004942784633,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
902.0657536116081,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2477.288228619706,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2680.688810022439,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1587.6143201656425,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
810.3973430995097,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2490.300628682493,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
719.9125937877769,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2250.254451480658,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1926.8265933100743,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2789.4810497229846,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
772.5337469586145,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2417.4628729982405,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1602.6786068728711,2.973954859544326e-07,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2078.820403419616,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
256.0809545264458,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
739.043631040573,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
634.6782510261421,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
610.127113146588,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2455.0740693017437,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2777.7004942784633,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
902.0657536116081,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2477.288228619706,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2680.688810022439,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1587.6143201656425,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
810.3973430995097,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2490.300628682493,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
719.9125937877769,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2250.254451480658,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1926.8265933100743,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2789.4810497229846,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
772.5337469586145,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2417.4628729982405,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1602.6786068728711,3.080065119869526e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2078.820403419616,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
256.0809545264458,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
739.043631040573,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
634.6782510261421,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
610.127113146588,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2455.0740693017437,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2777.7004942784633,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
902.0657536116081,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2477.288228619706,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2680.688810022439,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1587.6143201656425,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
810.3973430995097,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2490.300628682493,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
719.9125937877769,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2250.254451480658,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1926.8265933100743,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2789.4810497229846,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
772.5337469586145,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2417.4628729982405,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1602.6786068728711,0.002929776744882987,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2078.820403419616,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
256.0809545264458,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
739.043631040573,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
634.6782510261421,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
610.127113146588,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2455.0740693017437,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2777.7004942784633,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
902.0657536116081,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2477.288228619706,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2680.688810022439,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1587.6143201656425,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
810.3973430995097,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2490.300628682493,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
719.9125937877769,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2250.254451480658,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1926.8265933100743,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2789.4810497229846,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
772.5337469586145,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2417.4628729982405,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1602.6786068728711,0.05506423490147896,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2078.820403419616,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
256.0809545264458,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
739.043631040573,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
634.6782510261421,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
610.127113146588,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2455.0740693017437,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2777.7004942784633,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
902.0657536116081,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2477.288228619706,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
2680.688810022439,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
1587.6143201656425,5.8219679649325e-08,0.27033253718068123,0.15329439230229386,0.29989681525296086,0.24358136226992383,0.03289489299414017,0
